edge_id,from_id,from_name,from_label,to_id,to_name,to_label,type,score,note,properties_json
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869449,cam_action3,Osmo Action 3,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847241,cam_action3,Osmo Action 3,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613897,cam_action3,Osmo Action 3,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,94,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102792,cam_action4,Osmo Action 4,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241672,cam_action4,Osmo Action 4,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869448,cam_action4,Osmo Action 4,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847240,cam_action4,Osmo Action 4,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613896,cam_action4,Osmo Action 4,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,95,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 95}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102791,cam_action5pro,Osmo Action 5 Pro,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241671,cam_action5pro,Osmo Action 5 Pro,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869447,cam_action5pro,Osmo Action 5 Pro,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847239,cam_action5pro,Osmo Action 5 Pro,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613895,cam_action5pro,Osmo Action 5 Pro,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,96,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102798,cam_air3,Air 3,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241678,cam_air3,Air 3,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869454,cam_air3,Air 3,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847246,cam_air3,Air 3,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613902,cam_air3,Air 3,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,89,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 89}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102799,cam_air3s,Air 3S,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241679,cam_air3s,Air 3S,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869455,cam_air3s,Air 3S,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847247,cam_air3s,Air 3S,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613903,cam_air3s,Air 3S,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,88,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102761,cam_air_a01,Air A01,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241641,cam_air_a01,Air A01,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869417,cam_air_a01,Air A01,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847209,cam_air_a01,Air A01,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613865,cam_air_a01,Air A01,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,84,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 84}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102790,cam_arcbody,ArcBody,CameraModel,cat_mf,中画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241670,cam_arcbody,ArcBody,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869446,cam_arcbody,ArcBody,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847238,cam_arcbody,ArcBody,CameraModel,brand_hasselblad,哈苏,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613894,cam_arcbody,ArcBody,CameraModel,use_landscape,风光摄影,UseCase,SUITABLE_FOR,83,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 83}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102802,cam_avata2,Avata 2,CameraModel,cat_vlog_compact,Vlog便携相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241682,cam_avata2,Avata 2,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869458,cam_avata2,Avata 2,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847250,cam_avata2,Avata 2,CameraModel,brand_dji,大疆,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613906,cam_avata2,Avata 2,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,85,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 85}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102743,cam_cl,CL,CameraModel,cat_apsc,APS-C画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241623,cam_cl,CL,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869399,cam_cl,CL,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847191,cam_cl,CL,CameraModel,brand_leica,徕卡,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613847,cam_cl,CL,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,89,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 89}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102745,cam_dlux7,D-LUX 7,CameraModel,cat_compact,便携固定镜头相机,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241625,cam_dlux7,D-LUX 7,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869401,cam_dlux7,D-LUX 7,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847193,cam_dlux7,D-LUX 7,CameraModel,brand_leica,徕卡,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613849,cam_dlux7,D-LUX 7,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,87,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 87}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102662,cam_dlux8,D-LUX 8,CameraModel,cat_compact,便携固定镜头相机,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6933299322918273088,cam_dlux8,D-LUX 8,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6935552222243586110,cam_dlux8,D-LUX 8,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847110,cam_dlux8,D-LUX 8,CameraModel,brand_leica,徕卡,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299014,cam_dlux8,D-LUX 8,CameraModel,use_portrait,人像摄影,UseCase,SUITABLE_FOR,72,固定镜头适合日常人像,"{""note"": ""固定镜头适合日常人像"", ""score"": 72}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613766,cam_dlux8,D-LUX 8,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,84,高端便携旅行机,"{""note"": ""高端便携旅行机"", ""score"": 84}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102752,cam_em10m4,E-M10 Mark IV,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241632,cam_em10m4,E-M10 Mark IV,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869408,cam_em10m4,E-M10 Mark IV,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847200,cam_em10m4,E-M10 Mark IV,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613856,cam_em10m4,E-M10 Mark IV,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,93,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 93}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102758,cam_em1m2,E-M1 Mark II,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241638,cam_em1m2,E-M1 Mark II,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869414,cam_em1m2,E-M1 Mark II,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847206,cam_em1m2,E-M1 Mark II,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613862,cam_em1m2,E-M1 Mark II,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,87,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 87}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102749,cam_em1m3,E-M1 Mark III,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241629,cam_em1m3,E-M1 Mark III,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869405,cam_em1m3,E-M1 Mark III,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847197,cam_em1m3,E-M1 Mark III,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613853,cam_em1m3,E-M1 Mark III,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,96,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102750,cam_em1x,E-M1X,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241630,cam_em1x,E-M1X,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869406,cam_em1x,E-M1X,CameraModel,band_high,高端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847198,cam_em1x,E-M1X,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613854,cam_em1x,E-M1X,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,95,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 95}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102759,cam_em5m2,E-M5 Mark II,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241639,cam_em5m2,E-M5 Mark II,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869415,cam_em5m2,E-M5 Mark II,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847207,cam_em5m2,E-M5 Mark II,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613863,cam_em5m2,E-M5 Mark II,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,86,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 86}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102751,cam_em5m3,E-M5 Mark III,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241631,cam_em5m3,E-M5 Mark III,CameraModel,reason_light,轻便机身,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869407,cam_em5m3,E-M5 Mark III,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847199,cam_em5m3,E-M5 Mark III,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613855,cam_em5m3,E-M5 Mark III,CameraModel,use_travel,旅行随拍,UseCase,SUITABLE_FOR,94,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 94}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102754,cam_epl10,E-PL10,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241634,cam_epl10,E-PL10,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869410,cam_epl10,E-PL10,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847202,cam_epl10,E-PL10,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613858,cam_epl10,E-PL10,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,91,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 91}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102760,cam_epl9,E-PL9,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241640,cam_epl9,E-PL9,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869416,cam_epl9,E-PL9,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847208,cam_epl9,E-PL9,CameraModel,brand_om,OM System,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613864,cam_epl9,E-PL9,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,85,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 85}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102540,cam_fx3,FX3,CameraModel,cat_ff,全画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1159678003559530508,cam_fx3,FX3,CameraModel,lens_s20f18g,FE 20mm F1.8 G,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474764,cam_fx3,FX3,CameraModel,lens_s2470,FE 24-70mm F2.8 GM II,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1157426203745845260,cam_fx3,FX3,CameraModel,lens_s50,FE 50mm F1.2 GM,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155174403932160012,cam_fx3,FX3,CameraModel,lens_s70200,FE 70-200mm F2.8 GM OSS II,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241420,cam_fx3,FX3,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919789623547789375,cam_fx3,FX3,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606846988,cam_fx3,FX3,CameraModel,brand_sony,索尼,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613644,cam_fx3,FX3,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,96,视频定位机型，适合专业视频创作,"{""note"": ""视频定位机型，适合专业视频创作"", ""score"": 96}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102661,cam_g100d,Lumix G100D,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152922604118474885,cam_g100d,Lumix G100D,CameraModel,lens_p1232,Lumix G 12-32mm F3.5-5.6,Lens,COMPATIBLE_WITH,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6919781926966395182,cam_g100d,Lumix G100D,CameraModel,lens_p1260,Lumix G 12-60mm F2.8-4 OIS,Lens,COMPATIBLE_WITH,,市场热销镜头适配,"{""note"": ""市场热销镜头适配""}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:6933299322918273093,cam_g100d,Lumix G100D,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6940054722359328834,cam_g100d,Lumix G100D,CameraModel,reason_video,视频规格突出,Reason,HAS_REASON,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6931048622616215612,cam_g100d,Lumix G100D,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847109,cam_g100d,Lumix G100D,CameraModel,brand_panasonic,松下,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613765,cam_g100d,Lumix G100D,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,86,价格低且适合Vlog入门,"{""note"": ""价格低且适合Vlog入门"", ""score"": 86}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1155179901490299013,cam_g100d,Lumix G100D,CameraModel,use_video,视频创作,UseCase,SUITABLE_FOR,86,轻量视频机,"{""note"": ""轻量视频机"", ""score"": 86}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102733,cam_g95,Lumix G95,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241613,cam_g95,Lumix G95,CameraModel,reason_low_cost,预算友好,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869389,cam_g95,Lumix G95,CameraModel,band_entry,入门预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847181,cam_g95,Lumix G95,CameraModel,brand_panasonic,松下,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613837,cam_g95,Lumix G95,CameraModel,use_beginner,入门学习,UseCase,SUITABLE_FOR,88,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 88}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102730,cam_g9m2,Lumix G9 II,CameraModel,cat_m43,M43微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241610,cam_g9m2,Lumix G9 II,CameraModel,reason_fast,高速连拍,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869386,cam_g9m2,Lumix G9 II,CameraModel,band_mid,中端预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847178,cam_g9m2,Lumix G9 II,CameraModel,brand_panasonic,松下,Brand,PRODUCED_BY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613834,cam_g9m2,Lumix G9 II,CameraModel,use_sports,体育生态摄影,UseCase,SUITABLE_FOR,91,按品牌代表型号补充的用途关系,"{""note"": ""按品牌代表型号补充的用途关系"", ""score"": 91}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102555,cam_gfx100m2,GFX100 II,CameraModel,cat_mf,中画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:6931048622616215615,cam_gfx100m2,GFX100 II,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847003,cam_gfx100m2,GFX100 II,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152928101676613659,cam_gfx100m2,GFX100 II,CameraModel,use_professional,商业专业拍摄,UseCase,SUITABLE_FOR,90,中画幅高像素，适合商业棚拍,"{""note"": ""中画幅高像素，适合商业棚拍"", ""score"": 90}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152923703630102724,cam_gfx100s,GFX100S,CameraModel,cat_mf,中画幅微单,CameraCategory,BELONGS_TO_CATEGORY,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152929201188241604,cam_gfx100s,GFX100S,CameraModel,reason_full_frame,全画幅画质,Reason,HAS_REASON,,,"{""note"": """"}"
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152930300699869380,cam_gfx100s,GFX100S,CameraModel,band_pro,专业预算,PriceBand,IN_PRICE_BAND,,,{}
5:adc014b7-d83e-4a65-a38e-67d729d41303:1152921504606847172,cam_gfx100s,GFX100S,CameraModel,brand_fuji,富士,Brand,PRODUCED_BY,,,"{""note"": """"}"
